step,time,root_x,root_y,root_z,contact_count,amp_stage,pitch_amp_current,roll_amp_current,left_pitch_pos,left_pitch_vel,left_pitch_target,left_pitch_target_vel,left_pitch_error,left_pitch_tau,left_pitch_tau_mj,left_pitch_tau_pd,left_pitch_tau_pd_unclipped,left_roll_pos,left_roll_vel,left_roll_target,left_roll_target_vel,left_roll_error,left_roll_tau,left_roll_tau_mj,left_roll_tau_pd,left_roll_tau_pd_unclipped,right_pitch_pos,right_pitch_vel,right_pitch_target,right_pitch_target_vel,right_pitch_error,right_pitch_tau,right_pitch_tau_mj,right_pitch_tau_pd,right_pitch_tau_pd_unclipped,right_roll_pos,right_roll_vel,right_roll_target,right_roll_target_vel,right_roll_error,right_roll_tau,right_roll_tau_mj,right_roll_tau_pd,right_roll_tau_pd_unclipped,left_upper_pos,left_upper_vel,left_upper_target,left_upper_target_vel,left_upper_error,left_upper_tau,left_upper_tau_equiv,left_upper_tau_equiv_from_pd,left_upper_tau_calc_model,left_upper_tau_calc_model_unclipped,left_lower_pos,left_lower_vel,left_lower_target,left_lower_target_vel,left_lower_error,left_lower_tau,left_lower_tau_equiv,left_lower_tau_equiv_from_pd,left_lower_tau_calc_model,left_lower_tau_calc_model_unclipped,right_upper_pos,right_upper_vel,right_upper_target,right_upper_target_vel,right_upper_error,right_upper_tau,right_upper_tau_equiv,right_upper_tau_equiv_from_pd,right_upper_tau_calc_model,right_upper_tau_calc_model_unclipped,right_lower_pos,right_lower_vel,right_lower_target,right_lower_target_vel,right_lower_error,right_lower_tau,right_lower_tau_equiv,right_lower_tau_equiv_from_pd,right_lower_tau_calc_model,right_lower_tau_calc_model_unclipped,left_tau_equiv_residual,right_tau_equiv_residual,left_tau_equiv_pd_residual,right_tau_equiv_pd_residual,left_jacobian_cond,right_jacobian_cond,source
40,0.2050000000000001,0.0,0.0,1.05,0,small,0.2,0.14,-0.1339334206228505,0.12569032004547198,-0.007980243476508608,0.49196544535418685,0.12595317714634188,0.0013142855043495327,0.0013142855043495327,0.0013142855043495327,0.0013142855043495327,0.022425333684296615,0.12560108367791833,0.14748241761850403,0.15842690906733378,0.12505708393420742,-0.0027199987185546615,-0.0027199987185546615,-0.0027199987185545504,-0.0027199987185545504,-0.10852523117780839,0.16584437334934454,0.05546592210591583,-0.26580433557421085,0.1639911532837242,-0.0092661003281016,-0.0092661003281016,-0.009266100328101712,-0.009266100328101712,0.01483812226229583,0.02318066105121643,0.03676804437921537,-0.5279777347241584,0.021929922116919538,-0.0062536946714844555,-0.0062536946714844555,-0.0062536946714844555,-0.0062536946714844555,0.16183583277451113,-0.037288072619055895,0.12708850197678662,-0.3833667276990619,-0.03474733079772452,-0.0022144804983017775,-0.0022144804983017775,-0.0022144804983017107,0.0015847033347559342,0.0015847033347559342,0.12526924088431945,-0.24710144491466332,-0.11769593006112465,-0.6496927809025272,-0.24296517094544412,0.0010482153623335077,0.0010482153623335077,0.0010482153623334414,0.0033751824304079133,0.0033751824304079133,0.10239798668162138,-0.20243661375183128,-0.08621607660316102,0.7064635599115126,-0.18861406328478242,0.007922566678821559,0.007922566678821559,0.007922566678821609,0.01715328399787267,0.01715328399787267,0.12796083664728886,-0.16454485893145943,-0.0252445947689575,-0.1695904579379021,-0.15320543141624635,0.0004732922597864707,0.0004732922597864707,0.00047329225978652123,0.002589902202628924,0.002589902202628924,4.336808689942018e-19,8.673617379884035e-19,2.168404344971009e-19,0.0,1.349623698209476,1.326057123992995,suspended_pr_ankle_pitch_roll_pd
44,0.22500000000000012,0.0,0.0,1.05,0,small,0.2,0.14,-0.13132995602194053,0.132782070542661,0.0016078046882122554,0.46662974185028344,0.13293776071015279,0.0007784508374589216,0.0007784508374589216,0.0007784508374588661,0.0007784508374588661,0.02494326871855324,0.12598909721590518,0.1503161712154534,0.12494470967531911,0.12537290249690017,-0.003080973595025127,-0.003080973595025127,-0.003080973595025127,-0.003080973595025127,-0.10531688506417179,0.15714580696344835,0.050001933962513484,-0.28030181774608226,0.15531881902668526,-0.009134939683815402,-0.009134939683815402,-0.009134939683815513,-0.009134939683815513,0.015163177010022367,0.012080931295359231,0.026035723404250095,-0.5447736425169403,0.010872546394227729,-0.00604192450565752,-0.00604192450565752,-0.006041924505657513,-0.006041924505657513,0.16099571462631454,-0.04477538392804676,0.11945229370817045,-0.38010625759954764,-0.041543420918144086,-0.0021928781884255626,-0.0021928781884255626,-0.0021928781884255374,0.0025901380519741013,0.0025901380519741013,0.12022356465869351,-0.255177333019813,-0.13010888831393752,-0.5914327185960911,-0.250332452972631,0.0015008846045673296,0.0015008846045673296,0.001500884604567354,0.003233734548760289,0.003233734548760289,0.09858959141445882,-0.1831024800732685,-0.07180875600843621,0.7335806324411716,-0.17039834742289503,0.007746338881776304,0.007746338881776304,0.00774633888177635,0.016733289137113343,0.016733289137113343,0.1246795503396999,-0.16369557246601318,-0.02864473929206488,-0.17031375514855987,-0.15332428963176478,0.0005506299340971996,0.0005506299340971996,0.0005506299340972544,0.0026570946218633104,0.0026570946218633104,4.336808689942018e-19,0.0,4.336808689942018e-19,0.0,1.3472564681015413,1.3230789348740801,suspended_pr_ankle_pitch_roll_pd
48,0.24500000000000013,0.0,0.0,1.05,0,small,0.2,0.14,-0.12859280283348215,0.13922067265564858,0.010676943463622024,0.4400937631523422,0.13926974629710417,0.0002453682072779406,0.0002453682072779406,0.0002453682072779406,0.0002453682072779406,0.027460523904833382,0.12570372048907394,0.1524806742973325,0.0915326070362625,0.1250201503924991,-0.0034178504828741296,-0.0034178504828741296,-0.0034178504828741296,-0.0034178504828741296,-0.10228385886715909,0.14834407231002,0.04426563128895977,-0.2930324223810369,0.14654949015611884,-0.008972910769505682,-0.008972910769505682,-0.008972910769505793,-0.008972910769505793,0.01526501676849953,0.0008912141855825987,0.014996913763012768,-0.5585978960174892,-0.0002681030054867625,-0.0057965859553468085,-0.0057965859553468085,-0.005796585955346807,-0.005796585955346807,0.1600084656505742,-0.05204507518735866,0.11189014710696082,-0.37596157798846436,-0.04811831854361337,-0.0021568801929851035,-0.0021568801929851035,-0.0021568801929851035,0.0035612217533985344,0.0035612217533985344,0.1150330850086161,-0.2619106569511521,-0.1413473919358024,-0.5322956006502294,-0.2563804769444185,0.001938566351715271,0.001938566351715271,0.001938566351715271,0.00307553005627657,0.00307553005627657,0.09516961342314573,-0.16365051171158188,-0.05690079932558301,0.7565064504836765,-0.15207041274872873,0.007535371899435056,0.007535371899435056,0.007535371899435104,0.016246473664202815,0.016246473664202815,0.12141507252830486,-0.16286748726598466,-0.03205218836385761,-0.1702936558547929,-0.15346726089216248,0.0006328866375048962,0.0006328866375048962,0.0006328866375049481,0.0027252306511398707,0.0027252306511398707,5.421010862427522e-20,8.673617379884035e-19,5.421010862427522e-20,0.0,1.344776397525633,1.3202582354567056,suspended_pr_ankle_pitch_roll_pd
52,0.2650000000000001,0.0,0.0,1.05,0,small,0.2,0.14,-0.1257351555668951,0.144995921663836,0.01920433563161375,0.4124749615971851,0.14493949119850885,-0.0002821523266358372,-0.0002821523266358372,-0.00028215232663575396,-0.00028215232663575396,0.029963829162559838,0.12476118922377026,0.15397915783603408,0.05837266764978321,0.12401532867347424,-0.0037293027514800903,-0.0037293027514800903,-0.0037293027514800903,-0.0037293027514800903,-0.09942774595494655,0.1394767135733538,0.03829251295195443,-0.30398205066198136,0.13772025890690098,-0.00878227333226414,-0.00878227333226414,-0.008782273332264112,-0.008782273332264112,0.015142616210275914,-0.010326279236768631,0.003712708163294575,-0.5692877289304757,-0.01142990804698134,-0.0055181440510635345,-0.0055181440510635345,-0.005518144051063538,-0.005518144051063538,0.15887873082601356,-0.05907397326057251,0.10441967511187046,-0.37094031384904613,-0.0544590557141431,-0.0021068957874662594,-0.0021068957874662594,-0.0021068957874662967,0.004493289607010426,0.004493289607010426,0.10972459735202691,-0.26730616828813214,-0.15139680275361836,-0.47257198591542704,-0.2611214001056453,0.002359264256229614,0.002359264256229614,0.0023592642562295773,0.0029017422987471235,0.0029017422987471235,0.09213926532080186,-0.14417200041190575,-0.04157718318198819,0.7751304622948118,-0.13371644850279005,0.00729089899435877,0.00729089899435877,0.007290898994358761,0.01569612381246408,0.01569612381246408,0.11816710661082912,-0.16204997604386506,-0.03545045107900337,-0.16936858303654168,-0.15361755768983248,0.000720748227063246,0.000720748227063246,0.0007207482270632313,0.00279585112729255,0.00279585112729255,1.6263032587282567e-19,0.0,1.6263032587282567e-19,8.673617379884035e-19,1.3422026886009772,1.317595946119313,suspended_pr_ankle_pitch_roll_pd
56,0.28500000000000014,0.0,0.0,1.05,0,small,0.2,0.14,-0.12277038081008143,0.15010017792294403,0.027169528397092885,0.38389422420442826,0.14993990920717432,-0.0008013435788486178,-0.0008013435788486178,-0.0008013435788486456,-0.0008013435788486456,0.03244028009324889,0.123180994574857,0.154818439900621,0.02564133663998337,0.1223781598073721,-0.004014173837424528,-0.004014173837424528,-0.004014173837424528,-0.004014173837424528,-0.09674939549615054,0.13058071026225446,0.032118237918143416,-0.3131487840450219,0.12886763341429397,-0.008565384239802548,-0.008565384239802548,-0.008565384239802465,-0.008565384239802465,0.01479621795224399,-0.02150749459859943,-0.007752743067448235,-0.5767004381519714,-0.022548961019692226,-0.005207332105463973,-0.005207332105463973,-0.00520733210546398,-0.00520733210546398,0.15761160806890304,-0.06583984378066683,0.09705831070132123,-0.36505271179996895,-0.060553297367581804,-0.0020434163464671594,-0.0020434163464671594,-0.0020434163464671464,0.005382048320269465,0.005382048320269465,0.1043247022967634,-0.27137990606152734,-0.16024830219002736,-0.4125528481499133,-0.2645730044867908,0.002761036966065164,0.002761036966065164,0.0027610369660651763,0.002713730682662041,0.002713730682662041,0.0894979254060161,-0.12475882991693948,-0.025924855955594038,0.7893698204875629,-0.11542278136161013,0.007014372284570849,0.007014372284570849,0.007014372284570816,0.015085839713662487,0.015085839713662487,0.11493560014605647,-0.16122986624642546,-0.0388198912898891,-0.16738340116413275,-0.15375549143594558,0.0008148143691039071,0.0008148143691039071,0.0008148143691038647,0.002870389668965387,0.002870389668965387,0.0,8.673617379884035e-19,8.940560153363745e-19,8.673617379884035e-19,1.3395384443960892,1.3150926428729295,suspended_pr_ankle_pitch_roll_pd
60,0.30500000000000016,0.0,0.0,1.05,0,small,0.2,0.14,-0.11971196561521422,0.154528390056598,0.034554515860373725,0.35447524843760797,0.15426648147558794,-0.0013095429050502538,-0.0013095429050502538,-0.0013095429050502538,-0.0013095429050502538,0.034877400797829056,0.12098569736713165,0.1550088015527717,-0.006491719229123163,0.12013140075494264,-0.004271483060945047,-0.004271483060945047,-0.004271483060945047,-0.004271483060945047,-0.09424892672703461,0.1216922399773016,0.025778382374920195,-0.3205427974436508,0.1200273091019548,-0.008324654376733909,-0.008324654376733909,-0.008324654376733909,-0.008324654376733909,0.014227363847098967,-0.03258698333393911,-0.019332650276138938,-0.5807150599726629,-0.033560014123237905,-0.004865153946493964,-0.004865153946493964,-0.00486515394649395,-0.00486515394649395,0.15621262777849715,-0.07232152058638476,0.08982326017307185,-0.3583111097312362,-0.0663893676054253,-0.0019670414014832482,-0.0019670414014832482,-0.0019670414014832482,0.006223505339308601,0.006223505339308601,0.09885968299570315,-0.2741452416826013,-0.1678988721930273,-0.35252682309408656,-0.26675855518873043,0.0031421641086032182,0.0031421641086032182,0.0031421641086032182,0.002512748500657515,0.002512748500657515,0.08724313350117595,-0.10550285920329569,-0.010031997377792253,0.7991695611902025,-0.0972751308789682,0.006707443987438777,0.006707443987438777,0.006707443987438768,0.014419492625323185,0.014419492625323185,0.11172079439227554,-0.16039155106336192,-0.04213771310562501,-0.16418907116122577,-0.15385850749790056,0.0009155758391001016,0.0009155758391001016,0.00091557583910011,0.0029501328693649505,0.0029501328693649505,8.940560153363745e-19,0.0,8.940560153363745e-19,8.673617379884035e-19,1.3368009428529293,1.3127485669970327,suspended_pr_ankle_pitch_roll_pd
64,0.3250000000000002,0.0,0.0,1.05,0,small,0.2,0.14,-0.11657346560741706,0.15827810310289073,0.041343788889642324,0.3243439070324583,0.1579172544970594,-0.001804243029156688,-0.001804243029156688,-0.0018042430291566047,-0.0018042430291566047,0.037263202741026936,0.11820072353431486,0.1545638402743339,-0.03786469994858598,0.11730063753330697,-0.004500430005039524,-0.004500430005039524,-0.004500430005039413,-0.004500430005039413,-0.09192574787738808,0.11284644853893741,0.019308199435813328,-0.32618618776017305,0.11123394731320141,-0.008062506128680064,-0.008062506128680064,-0.008062506128680091,-0.008062506128680091,0.013438916997332313,-0.04349837491721931,-0.03095803463181673,-0.5812338762315779,-0.04439695162914904,-0.004492883559648664,-0.004492883559648664,-0.004492883559648664,-0.004492883559648664,0.15468773003543274,-0.07849901255272526,0.0827314680016582,-0.3507292780142963,-0.07195626203377453,-0.0018784230267641614,-0.0018784230267641614,-0.0018784230267641325,0.007014214101230232,0.007014214101230232,0.09335538767613816,-0.27562789822718686,-0.17435122181845727,-0.29277750855648,-0.26770660949459546,0.0035010265868103342,0.0035010265868103342,0.0035010265868102306,0.002300145454036201,0.002300145454036201,0.08537059931423846,-0.0864952909950801,0.00601220597780386,0.8045045033033908,-0.0793583933364346,0.006371946156682434,0.006371946156682434,0.006371946156682447,0.013701181523930937,0.013701181523930937,0.10852327130585997,-0.159517125898003,-0.04537845798387828,-0.15965129992731927,-0.15390172928973825,0.0010233930147732688,0.0010233930147732688,0.0010233930147732816,0.0030361821524345395,0.0030361821524345395,2.168404344971009e-19,0.0,0.0,0.0,1.3340011477419722,1.3105636432575936,suspended_pr_ankle_pitch_roll_pd
68,0.3450000000000002,0.0,0.0,1.05,0,small,0.2,0.14,-0.1133684531252046,0.16134945105697912,0.0475243722099529,0.29362760541198746,0.1608928253351575,-0.002283128609108037,-0.002283128609108037,-0.002283128609108065,-0.002283128609108065,0.03958623930921479,0.11485414256662851,0.1535003023812062,-0.0683246839368667,0.11391406307199142,-0.004700397473185403,-0.004700397473185403,-0.004700397473185403,-0.004700397473185403,-0.08977857956737673,0.10407723052658342,0.012742383111080585,-0.330112719106575,0.10252096267845731,-0.0077813392406305415,-0.0077813392406305415,-0.007781339240630514,-0.007781339240630514,0.012435074079215258,-0.05417486821006833,-0.042558206550651526,-0.5781837331499993,-0.05499328062986678,-0.004092062098992266,-0.004092062098992266,-0.004092062098992266,-0.004092062098992266,0.15304323964994607,-0.084353610168348,0.0757995920070425,-0.3423220230238388,-0.07724364764290356,-0.0017782634978403637,-0.0017782634978403637,-0.0017782634978403505,0.007751197226407901,0.007751197226407901,0.08783711795938752,-0.27585724928924577,-0.17961365771731708,-0.2335805951184021,-0.2674507756767046,0.003836203753488987,0.003836203753488987,0.003836203753488999,0.0020772210329484176,0.0020772210329484176,0.0838742235554353,-0.06782603098359419,0.022118417637678467,0.8053765773467735,-0.06175580591775684,0.006009872601168229,0.006009872601168229,0.006009872601168216,0.012935197150068963,0.012935197150068963,0.1053439974692541,-0.15858655255985793,-0.048513998569286315,-0.15364772216085956,-0.15385799603854042,0.0011384793027132342,0.0011384793027132342,0.0011384793027132214,0.0031294237296201153,0.0031294237296201153,0.0,0.0,8.673617379884035e-19,0.0,1.331150765025038,1.3085374899621558,suspended_pr_ankle_pitch_roll_pd
72,0.3650000000000002,0.0,0.0,1.05,0,small,0.2,0.14,-0.11011046570453216,0.16374513390680745,0.053085848595981644,0.26245463524088086,0.1631963143005138,-0.002744098031468245,-0.002744098031468245,-0.002744098031468356,-0.002744098031468356,0.041835655745819225,0.11097643089481608,0.15183789603362988,-0.09772855554675697,0.11000224028781065,-0.004870953035027159,-0.004870953035027159,-0.004870953035027159,-0.004870953035027159,-0.08780548244229491,0.09541702210655856,0.006114838191400435,-0.33236748664359395,0.09392032063369535,-0.00748350736431605,-0.00748350736431605,-0.007483507364316022,-0.007483507364316022,0.011221367647019986,-0.06454973769132166,-0.05406126849335304,-0.5715171572988,-0.06528263614037302,-0.003664492245256834,-0.003664492245256834,-0.0036644922452567785,-0.0036644922452567785,0.1512858392735154,-0.08986797723810461,0.06904398700574696,-0.3331047919181836,-0.08224185226776845,-0.001667303110992862,-0.001667303110992862,-0.0016673031109928113,0.008431989017627812,0.008431989017627812,0.08232952354639278,-0.2748678049051071,-0.18369989832214825,-0.17520112167903626,-0.26602942186854106,0.00414646903052527,0.00414646903052527,0.004146469030525319,0.0018452344837689304,0.0018452344837689304,0.08274613189350125,-0.04958304564913047,0.03819760804152444,0.8018094013614747,-0.04454852385197681,0.005623363893455667,0.005623363893455667,0.005623363893455622,0.012125995807492388,0.012125995807492388,0.10218436441769053,-0.15757784851834708,-0.05151393235944761,-0.14607504084239276,-0.15369829677713814,0.0012608908399857307,0.0012608908399857307,0.001260890839985751,0.0032305091593789292,0.0032305091593789292,8.673617379884035e-19,4.336808689942018e-19,8.673617379884035e-19,0.0,1.328261259422108,1.3066694127855911,suspended_pr_ankle_pitch_roll_pd
76,0.38500000000000023,0.0,0.0,1.05,0,small,0.2,0.14,-0.10681295520948231,0.16547037978161402,0.05802037012697195,0.2309535276844187,0.16483332533645426,-0.0031852722257988964,-0.0031852722257988964,-0.0031852722257988964,-0.0031852722257988964,0.044001234188239265,0.10660022223984311,0.14959908659442334,-0.12594384171414502,0.10559785240618408,-0.005011849168295224,-0.005011849168295224,-0.005011849168295224,-0.005011849168295224,-0.0860038887836678,0.08689660734891393,-0.0005415423517778073,-0.33300650153951206,0.08546234643188999,-0.007171304585119637,-0.007171304585119637,-0.007171304585119664,-0.007171304585119664,0.00980465817503029,-0.07455685012919216,-0.06539463793785433,-0.5612132550506123,-0.07519929611288462,-0.0032122299184622616,-0.0032122299184622616,-0.0032122299184622616,-0.0032122299184622616,0.14942254079024522,-0.09502623275491544,0.0624806945646408,-0.3230934349820318,-0.08694184622560441,-0.001546314472931967,-0.001546314472931967,-0.001546314472931967,0.009054635191899621,0.009054635191899621,0.07685650373163486,-0.2726988585599079,-0.18662883361832808,-0.11789079214569885,-0.26348533734996293,0.004430795513708768,0.004430795513708768,0.004430795513708768,0.0016054004372750975,0.0016054004372750975,0.08197672170006104,-0.031851724284620735,0.054161605090266414,0.7938668247973536,-0.027815116609794625,0.005214695457582384,0.005214695457582384,0.005214695457582397,0.01127818185398253,0.01127818185398253,0.09904622482337996,-0.15646730496467712,-0.05434592630323854,-0.1368418409476722,-0.1533921511266185,0.0013905221426754179,0.0013905221426754179,0.0013905221426754307,0.0033398455684316283,0.0033398455684316283,8.673617379884035e-19,0.0,8.673617379884035e-19,0.0,1.3253438109234121,1.3049584039402313,suspended_pr_ankle_pitch_roll_pd
80,0.40500000000000025,0.0,0.0,1.05,0,small,0.2,0.14,-0.10348923789621745,0.1665328931255495,0.062322656533566195,0.199252409929456,0.16581189442978364,-0.003604993478829366,-0.003604993478829366,-0.003604993478829366,-0.003604993478829366,0.04607343357189769,0.10176004704270601,0.14680887621259606,-0.15284945185930499,0.10073544264069836,-0.005123022010038114,-0.005123022010038114,-0.005123022010038225,-0.005123022010038225,-0.08437063781607476,0.07854493887058686,-0.007195090901275181,-0.332096200105153,0.07717554691479958,-0.006846959778936401,-0.006846959778936401,-0.006846959778936457,-0.006846959778936457,0.008193115685886588,-0.0841311870863074,-0.0764855860774775,-0.5472783839219078,-0.08467870176336409,-0.002737573385283465,-0.002737573385283465,-0.002737573385283465,-0.002737573385283465,0.1474606552017544,-0.09981402218034155,0.056125436127373245,-0.3123041110345904,-0.09133521907438114,-0.0014161002996599648,-0.0014161002996599648,-0.0014161002996600318,0.009617679627656629,0.009617679627656629,0.07144111618106158,-0.26939412290610476,-0.18842423422915472,-0.06188556682111055,-0.2598653504102163,0.004688356255012114,0.004688356255012114,0.004688356255012181,0.001358891928110347,0.001358891928110347,0.08155472140287091,-0.014714254753976046,0.06992365146568541,0.7816306888525809,-0.011631069937185504,0.004786267577064303,0.004786267577064303,0.004786267577064327,0.01039649655686884,0.01039649655686884,0.0959319240414097,-0.15522972726105735,-0.05697608358294666,-0.12588152316791293,-0.15290800762435636,0.0015271068395157658,0.0015271068395157658,0.0015271068395157914,0.00345759421885886,0.00345759421885886,0.0,8.673617379884035e-19,9.69739903612216e-19,4.336808689942018e-19,1.322409322345675,1.30340312703162,suspended_pr_ankle_pitch_roll_pd
84,0.42500000000000027,0.0,0.0,1.05,0,small,0.2,0.14,-0.1001524456770697,0.16694278990996603,0.06598998073712573,0.1674783684971457,0.1661424264141954,-0.004001817478853087,-0.004001817478853087,-0.004001817478853087,-0.004001817478853087,0.04804342421021591,0.0964920631567676,0.1434945696191375,-0.17833631600112634,0.0954511454089216,-0.0052045887392300205,-0.0052045887392300205,-0.005204588739229965,-0.005204588739229965,-0.08290201441460883,0.07038897347765295,-0.013815568183169952,-0.329712880694785,0.06908644623143888,-0.006512636231070373,-0.006512636231070373,-0.006512636231070346,-0.006512636231070346,0.006396190907604545,-0.09320936852544796,-0.08726178758456483,-0.5297465863983267,-0.09365797849216938,-0.0022430498336070692,-0.0022430498336070692,-0.0022430498336070692,-0.0022430498336070692,0.1454077612105424,-0.10421857847612541,0.04999360654013367,-0.3007533425452888,-0.09541415467040874,-0.0012774930069962929,-0.0012774930069962929,-0.0012774930069962601,0.01012014137142965,0.01012014137142965,0.06610549329294778,-0.2650013366834227,-0.18911441528471507,-0.007403605182601318,-0.25521990857766286,0.004918520794936299,0.004918520794936299,0.004918520794936266,0.0011068482051954636,0.0011068482051954636,0.08146726214305422,0.0017509849378881965,0.0853989434289118,0.765212052209247,0.00393168128585758,0.00434059648435482,0.00434059648435482,0.004340596484354807,0.009485810139974104,0.009485810139974104,0.0928443265417528,-0.1538387003761582,-0.05936934233449822,-0.11314572187272919,-0.152213668876251,0.0016702223745655418,0.0016702223745655418,0.001670222374565529,0.0035836751209291917,0.0035836751209291917,8.673617379884035e-19,4.336808689942018e-19,0.0,0.0,1.319468356125521,1.3020019207960822,suspended_pr_ankle_pitch_roll_pd
88,0.4450000000000003,0.0,0.0,1.05,0,small,0.2,0.14,-0.09681547883147211,0.1667125208790836,0.06902214175228824,0.13575682282916904,0.16583762058376034,-0.004374501476616166,-0.004374501476616166,-0.004374501476616222,-0.004374501476616222,0.049903116903603204,0.09083378003493749,0.13968552821374106,-0.2023079169333894,0.08978241131013785,-0.005256843623998253,-0.005256843623998253,-0.005256843623998142,-0.005256843623998142,-0.08159379090521833,0.06245352342592717,-0.020374354305197823,-0.32594207247036433,0.06121943660002051,-0.006170434129533303,-0.006170434129533303,-0.006170434129533331,-0.006170434129533331,0.004424575997269325,-0.10173017270827202,-0.09765187661426328,-0.5086797791370654,-0.1020764526115326,-0.0017313995163029117,-0.0017313995163029117,-0.0017313995163028562,-0.0017313995163028562,0.1432716727006449,-0.10822877364936757,0.04410026497697157,-0.28845822064539134,-0.09917140772367332,-0.0011313553626314352,-0.0011313553626314352,-0.0011313553626313428,0.01056148652900778,0.01056148652900778,0.060870766437596216,-0.2595718790327135,-0.18873186202359643,0.04535647951816084,-0.24960262846119263,0.0051208488168627475,0.0051208488168627475,0.005120848816862706,0.0008503847785788331,0.0008503847785788331,0.08169996130609009,0.017470011062076664,0.10050515752756027,0.7447478475581455,0.018805196221470186,0.003880305233934294,0.003880305233934294,0.003880305233934274,0.00855111470109777,0.00855111470109777,0.08978683678639712,-0.15226687470706263,-0.06148989035120788,-0.0986076377726387,-0.151276727137605,0.0018192975755918106,0.0018192975755918106,0.0018192975755918566,0.0037177760689681124,0.0037177760689681124,0.0,8.673617379884035e-19,0.0,4.336808689942018e-19,1.3165311526307142,1.300752761933206,suspended_pr_ankle_pitch_roll_pd
92,0.4650000000000003,0.0,0.0,1.05,0,small,0.2,0.14,-0.09349096039142826,0.16585678374903604,0.0714214251925013,0.1042109125615645,0.16491238558392957,-0.004721990825532374,-0.004721990825532374,-0.004721990825532263,-0.004721990825532263,0.051645186475616896,0.0848237786751587,0.1354129145950868,-0.22468071323217226,0.08376772811946992,-0.005280252778443906,-0.005280252778443906,-0.00528025277844385,-0.00528025277844385,-0.08044127163789558,0.05476112391388424,-0.02684462652682293,-0.3208778406052315,0.05359664511107265,-0.005822394014057902,-0.005822394014057902,-0.00582239401405793,-0.00582239401405793,0.002290154965976568,-0.10963504755223004,-0.10758600410478918,-0.48416769282917216,-0.10987615907076574,-0.0012055575926785966,-0.0012055575926785966,-0.0012055575926784856,-0.0012055575926784856,0.14106040530958752,-0.11183516061084793,0.038460120330174735,-0.2754367515927716,-0.10260028497941279,-0.0009785809133845405,-0.0009785809133845405,-0.0009785809133845587,0.010941596651688241,0.010941596651688241,0.05575699826136464,-0.25316035176023816,-0.1873128251797173,0.09621691220322356,-0.24306982344108197,0.005295082537772351,0.005295082537772351,0.005295082537772268,0.000590603533636364,0.000590603533636364,0.08223701737531489,0.03237378718158969,0.11516296247535363,0.720400208814334,0.03292594510003874,0.0034081137468277203,0.0034081137468277203,0.003408113746827666,0.0075975158901792576,0.0075975158901792576,0.08676341416456446,-0.1504862702780502,-0.06330158726338225,-0.08226133117560269,-0.1500650014279467,0.001973622076357515,0.001973622076357515,0.0019736220763575943,0.0038593642956112105,0.0038593642956112105,0.0,2.168404344971009e-19,8.673617379884035e-19,2.168404344971009e-19,1.3136076136898411,1.2996532551133366,suspended_pr_ankle_pitch_roll_pd
96,0.4850000000000003,0.0,0.0,1.05,0,small,0.2,0.14,-0.09019119241189676,0.16439242519457273,0.07319255168571773,0.0729609018132229,0.16338374409761447,-0.0050434054847912635,-0.0050434054847912635,-0.005043405484791319,-0.005043405484791319,0.05326308967989927,0.07850142959968787,0.13070942974252345,-0.24538445080677085,0.07744634006262419,-0.005275447685318513,-0.005275447685318513,-0.005275447685318402,-0.005275447685318402,-0.07943934000036307,0.047331917423741765,-0.03320152253927609,-0.31462203294959185,0.046237817461086975,-0.005470499813273966,-0.005470499813273966,-0.005470499813273966,-0.005470499813273966,5.944036090192923e-06,-0.11686860863275793,-0.11699639136060107,-0.4563275604575475,-0.11700233539669126,-0.000668633819666753,-0.000668633819666753,-0.000668633819666753,-0.000668633819666753,0.13878214227732813,-0.11503000579803033,0.03308750836223714,-0.26170832993789683,-0.10569463391509099,-0.0008200934392586397,-0.0008200934392586397,-0.0008200934392585471,0.0112607365084431,0.0112607365084431,0.050783123210862244,-0.24582417564076006,-0.1848968948931556,0.1450216739402596,-0.23568001810401784,0.005441137730032847,0.005441137730032847,0.0054411377300328054,0.0003286023779214248,0.0003286023779214248,0.08306131544007196,0.046398743517110076,0.12929651404859385,0.6923555426920548,0.04623519860852189,0.0029268274111611684,0.0029268274111611684,0.0029268274111611684,0.00663022182064108,0.00663022182064108,0.08377858164804722,-0.14846859778639776,-0.06476838611984244,-0.0641220735852798,-0.14854696776788967,0.002132357012383244,0.002132357012383244,0.002132357012383244,0.00400769983747716,0.00400769983747716,0.0,1.0842021724855044e-19,0.0,1.0842021724855044e-19,1.3107072466071876,1.298700608602183,suspended_pr_ankle_pitch_roll_pd
