side,pitch,roll,j00_du_dp,j01_du_dr,j10_dl_dp,j11_dl_dr,diag_kp_upper,diag_kp_lower,diag_kd_upper,diag_kd_lower,equiv_kp_pitch,equiv_kp_roll,equiv_kp_cross
right,-0.206655815243721,-0.13387605547904968,-1.220703125004441,-0.8239746093763322,-1.1901855468739175,0.885009765624195,2.077190875573884,2.048170003915942,2.077190875573884,2.048170003915942,5.996573694881868,3.0144891902696633,-0.06809283866838892
left,-0.1781758815050125,-0.14276841282844543,-1.159667968750333,0.8544921875006105,-1.2207031249988898,-0.7934570312451149,2.1443963202878393,2.0991717933343894,2.1443963202878393,2.0991717933343894,6.011857796298649,2.887329875849786,-0.09173436065782616
right,-0.09812786430120468,-0.12058185040950775,-1.0986328124990008,-0.7934570312492782,-1.0986328124999547,0.8544921875000034,2.5239479596753873,2.3928968156110835,2.5239479596753873,2.3928968156110835,5.9346024214896005,3.3362022826229807,-0.046216603260503655
left,-0.11183322221040726,-0.08549042046070099,-1.0986328125003886,0.8544921874992227,-1.0986328124990008,-0.8239746093749444,2.4139879136694167,2.479553017499874,2.4139879136694167,2.479553017499874,5.906474820144259,3.4460431654663233,-0.02158273381171423
right,-0.11505400389432907,-0.07304146140813828,-1.0986328124990008,-0.8239746093749444,-1.129150390624667,0.8544921874999166,2.4637284234905876,2.31725501976991,2.4637284234905876,2.31725501976991,5.928160770704158,3.364669118284854,-0.005524766491886647
left,-0.11723093688488007,-0.1320161074399948,-1.1291503906250138,0.8544921874999166,-1.1291503906260547,-0.7934570312520538,2.2807527724457,2.4012032856042915,2.2807527724457,2.4012032856042915,5.969403165836498,3.177042673038304,-0.04926911694377493
right,-0.14666292071342468,-0.050358064472675323,-1.1291503906232792,-0.8239746093749444,-1.129150390623973,0.8544921874992227,2.3624342187405403,2.3020840645223317,2.3624342187405403,2.3020840645223317,5.94717034117438,3.284819845151013,-0.02317811019975044
left,-0.1390109360218048,-0.20115801692008972,-1.129150390624667,0.8544921874999166,-1.1901855468815503,-0.7629394531277754,2.227453160701261,2.2347188513234384,2.227453160701261,2.2347188513234384,6.005531875322191,2.9271678627252196,-0.11994558798645646
right,-0.1425231546163559,-0.052788130939006805,-1.1291503906232792,-0.8239746093749444,-1.129150390623973,0.8544921874992227,2.3624342187405403,2.3020840645223317,2.3624342187405403,2.3020840645223317,5.94717034117438,3.284819845151013,-0.02317811019975044
left,-0.1844870001077652,-0.21814480423927307,-1.1901855468751317,0.8544921875000902,-1.2207031249988898,-0.7629394531222243,2.0356032347069832,2.1087934633781322,2.0356032347069832,2.1087934633781322,6.025863868546561,2.7137890929471276,-0.10625018638741587
right,-0.19609741866588593,-0.08873956650495529,-1.1901855468759992,-0.823974609370781,-1.1901855468732236,0.8544921874992227,2.1441441783269153,2.092982386654019,2.1441441783269153,2.092982386654019,6.002066196251636,2.9839382480067016,-0.02584694554295527
left,-0.15111781656742096,-0.13759642839431763,-1.1291503906253608,0.8544921874992227,-1.159667968750333,-0.7934570312478905,2.265438625615279,2.300702528752267,2.265438625615279,2.300702528752267,5.982443625097612,3.1025882734986117,-0.06882503417711193
right,-0.12679673731327057,-0.13656269013881683,-1.1291503906232792,-0.8239746093749444,-1.0986328124996947,0.8544921874999166,2.378157619708901,2.398737829875582,2.378157619708901,2.398737829875582,5.927367144160521,3.366067412672233,-0.03925363573084392
left,-0.16332273185253143,-0.10525035858154297,-1.129150390623973,0.8544921874992227,-1.1596679687531086,-0.823974609370781,2.287056619587108,2.2660068577825396,2.287056619587108,2.2660068577825396,5.963346375957677,3.2083796235356346,-0.041413700029924685
right,-0.10118907690048218,-0.09594767540693283,-1.0986328124990008,-0.8239746093749444,-1.0986328124996947,0.8544921874999166,2.4795530175006992,2.4139879136706432,2.4795530175006992,2.4139879136706432,5.906474820143054,3.4460431654706416,-0.02158273381252769
left,-0.12620341777801514,-0.15508738160133362,-1.0986328124999547,0.8544921875000034,-1.1291503906274425,-0.7934570312451149,2.3772241717460036,2.417910160018218,2.3772241717460036,2.417910160018218,5.95208400456405,3.258000145481034,-0.06539038493451312
right,-0.18392160534858704,-0.08237647265195847,-1.1901855468759992,-0.823974609370781,-1.1596679687489453,0.8544921874992227,2.159083001635282,2.1804024926739753,2.159083001635282,2.1804024926739753,5.990701210599646,3.0579111188922905,-0.04324489411774087
left,-0.1367914229631424,-0.21300965547561646,-1.1291503906253608,0.8544921874992227,-1.1596679687531086,-0.7629394531222243,2.242655939400852,2.333706253031099,2.242655939400852,2.333706253031099,5.9977805339141765,2.9958865275801094,-0.0990653530140318
right,-0.16249583661556244,-0.05089396983385086,-1.1596679687489453,-0.8239746093749444,-1.159667968750333,0.8544921875019983,2.250604148158669,2.195046146289401,2.250604148158669,2.195046146289401,5.97864298632268,3.130740116076905,-0.024595524789315582
left,-0.21980126202106476,-0.21719110012054443,-1.2207031250002776,0.8544921874992227,-1.2207031249988898,-0.7934570312451149,1.9751786439315875,2.068904168345681,1.9751786439315875,2.068904168345681,6.026152986696963,2.744718710541731,-0.05638203223940468
right,-0.21373140811920166,-0.07992226630449295,-1.2207031249988898,-0.8544921874964472,-1.1901855468732236,0.8544921874992227,2.029567618439427,2.099127636595652,2.029567618439427,2.099127636595652,5.99779312009889,3.0145953222469206,-0.017817734290199398
left,-0.1531650573015213,-0.13142281770706177,-1.159667968750333,0.885009765624195,-1.1596679687558842,-0.7934570312534416,2.139289764561737,2.3057910905541315,2.139289764561737,2.3057910905541315,5.977877187377659,3.1272484634269606,-0.07392440275907892
right,-0.0984107032418251,-0.13802258670330048,-1.0986328124990008,-0.793457031250666,-1.0986328125000415,0.8544921874999166,2.5239479596732988,2.392896815611918,2.5239479596732988,2.392896815611918,5.9346024214885436,3.336202282627478,-0.046216603259208525
left,-0.1367895007133484,-0.09532469511032104,-1.1291503906253608,0.8544921875006105,-1.1596679687489453,-0.7934570312492782,2.2654386256152677,2.300702528756163,2.2654386256152677,2.300702528756163,5.982443625095431,3.102588273511496,-0.06882503417589675
right,-0.114688940346241,-0.11313021928071976,-1.0986328125017764,-0.7934570312534416,-1.0986328125000415,0.8544921875002636,2.5239479596596923,2.392896815611972,2.5239479596596923,2.392896815611972,5.934602421487578,3.3362022826314868,-0.04621660325877791
left,-0.10030146688222885,-0.13490161299705505,-1.0986328125000415,0.8850097656248889,-1.1291503906232792,-0.7934570312492782,2.3338497070205504,2.438844412672777,2.3338497070205504,2.438844412672777,5.926422049512823,3.3634029576253033,-0.08416433738892842
right,-0.14781782031059265,-0.06471885740756989,-1.1291503906232792,-0.8239746093749444,-1.129150390623973,0.8544921874992227,2.3624342187405403,2.3020840645223317,2.3624342187405403,2.3020840645223317,5.94717034117438,3.284819845151013,-0.02317811019975044
left,-0.10538779199123383,-0.2025618553161621,-1.129150390623973,0.885009765624195,-1.1291503906274425,-0.7629394531222243,2.2203171778277238,2.4608329804347835,2.2203171778277238,2.4608329804347835,5.968375659240799,3.1714396172298747,-0.09884110177494257
right,-0.15055611729621887,-0.050459928810596466,-1.1291503906260547,-0.8239746093777199,-1.1291503906253608,0.8544921875006105,2.362434218728181,2.302084064516742,2.362434218728181,2.302084064516742,5.947170341173518,3.284819845154806,-0.02317811019938775
left,-0.18551573157310486,-0.22809161245822906,-1.190185546875045,0.885009765625019,-1.2207031249988898,-0.7934570312451149,2.027895546944796,2.1045207741245853,2.027895546944796,2.1045207741245853,6.00857880478397,2.913285231470455,-0.09764755006935201
right,-0.24135108292102814,-0.07688326388597488,-1.2207031249988898,-0.8544921874964472,-1.2207031249988898,0.8544921874992227,2.0158093573160962,2.01580935731179,2.0158093573160962,2.01580935731179,6.007580033869375,2.943714216586431,-2.3381730971783852e-12
left,-0.1410713791847229,-0.14300537109375,-1.0986328125000415,0.8544921875002636,-1.1291503906274425,-0.7934570312451149,2.3772241717453593,2.4179101600183537,2.3772241717453593,2.4179101600183537,5.952084004563899,3.258000145481706,-0.06539038493464201
right,-0.17957672476768494,-0.14220909774303436,-1.1901855468815503,-0.8239746093763322,-1.1596679687489453,0.885009765624195,2.1790097711438388,2.145633253883665,2.1790097711438388,2.145633253883665,5.972169600938107,3.1599548549222516,-0.06518378550624257
left,-0.14633724093437195,-0.12327723950147629,-1.1291503906253608,0.8544921874992227,-1.1291503906274425,-0.823974609370781,2.3020840645131524,2.3624342187317406,2.3020840645131524,2.3624342187317406,5.947170341180884,3.2848198451221275,-0.023178110204812842
right,-0.1054336428642273,-0.13523222506046295,-1.1291503906260547,-0.7934570312520538,-1.0986328124999547,0.8850097656249973,2.4388444126598188,2.3338497070212267,2.4388444126598188,2.3338497070212267,5.9264220495119595,3.3634029576288653,-0.08416433738827986
left,-0.08325422555208206,-0.07782983034849167,-1.0681152343750693,0.8544921875002636,-1.0681152343747224,-0.7934570312492782,2.5099901274669927,2.652588198888874,2.5099901274669927,2.652588198888874,5.88983152972967,3.502687329781198,-0.042780362006759956
right,-0.1442001312971115,-0.07149595767259598,-1.1291503906232792,-0.8239746093749444,-1.1291503906253608,0.8544921875006105,2.362434218740768,2.302084064516233,2.362434218740768,2.302084064516233,5.94717034117411,3.284819845152174,-0.02317811019999184
left,-0.12265768647193909,-0.16654251515865326,-1.0986328125000415,0.8544921874999166,-1.1291503906274425,-0.7934570312478905,2.3772241717478626,2.4179101600145683,2.3772241717478626,2.4179101600145683,5.952084004562094,3.258000145490391,-0.06539038493189993
right,-0.1726544201374054,-0.0886012464761734,-1.159667968750333,-0.823974609370781,-1.1596679687489453,0.8544921874992227,2.250604148157933,2.1950461462931568,2.250604148157933,2.1950461462931568,5.97864298632692,3.130740116053294,-0.02459552479236448
left,-0.10613389313220978,-0.23166108131408691,-1.0986328124990008,0.885009765624195,-1.1291503906274425,-0.7629394531222243,2.3123258062225256,2.4781545877056876,2.3123258062225256,2.4781545877056876,5.950562539922731,3.253587168021492,-0.11341194442244759
right,-0.2631497085094452,-0.12725751101970673,-1.2817382812474465,-0.823974609370781,-1.2207031250016653,0.8544921875019983,1.8830126286649267,1.969106746316507,1.8830126286649267,1.9691067463165068,6.027710690225198,2.7161984661612997,-0.06525147239846658
left,-0.15133213996887207,-0.18341279029846191,-1.1596679687500293,0.885009765625019,-1.1901855468759992,-0.7934570312478905,2.125185547332113,2.2103090467257207,2.125185547332113,2.2103090467257207,5.989007642886781,3.0560884260433037,-0.09378520751771918
right,-0.21278272569179535,-0.1300860345363617,-1.2207031249988898,-0.8544921874964472,-1.2207031249988898,0.8544921874992227,2.0158093573160962,2.01580935731179,2.0158093573160962,2.01580935731179,6.007580033869375,2.943714216586431,-2.3381730971783852e-12
left,-0.1630256623029709,-0.11903756856918335,-1.129150390623973,0.8544921874992227,-1.1901855468759992,-0.823974609370781,2.2722155577119327,2.1742578203358085,2.2722155577119327,2.1742578203358085,5.976957495546243,3.135251764442294,-0.060090639611216266
right,-0.12956832349300385,-0.13973356783390045,-1.1291503906274425,-0.7934570312478905,-1.129150390624667,0.8544921874999166,2.4012032856049665,2.2807527724430745,2.4012032856049665,2.2807527724430745,5.96940316583975,3.1770426730209476,-0.04926911694860525
left,-0.18140909075737,-0.09738247841596603,-1.1596679687489453,0.8544921874992227,-1.1901855468759992,-0.823974609370781,2.1804024926739753,2.159083001635282,2.1804024926739753,2.159083001635282,5.990701210599646,3.0579111188922905,-0.043244894117740684
right,-0.13802562654018402,-0.15808463096618652,-1.159667968750333,-0.7934570312478905,-1.1291503906250138,0.8544921874999166,2.300702528752946,2.265438625615493,2.300702528752946,2.265438625615493,5.982443625097021,3.102588273501882,-0.06882503417779685
left,-0.18270370364189148,-0.09316103160381317,-1.1901855468739175,0.8544921874992227,-1.1901855468815503,-0.8239746093763322,2.092982386653235,2.14414417830488,2.092982386653235,2.14414417830488,6.002066196251102,2.9839382480107832,-0.025846945541035095
right,-0.1421220898628235,-0.1804133951663971,-1.159667968750333,-0.7934570312478905,-1.1291503906249867,0.8850097656249919,2.3217497736351698,2.227198877873415,2.3217497736351698,2.227198877873415,5.96199365047714,3.206149771120899,-0.08930975535140927
left,-0.18852530419826508,-0.08491560816764832,-1.1596679687475575,0.8544921874992227,-1.1901855468759992,-0.823974609370781,2.1804024926780516,2.159083001635968,2.1804024926780516,2.159083001635968,5.990701210599081,3.0579111188957326,-0.04324489411852163
right,-0.14233361184597015,-0.176149383187294,-1.159667968750333,-0.7934570312478905,-1.1291503906249705,0.8544921875000034,2.30070252875303,2.265438625615519,2.30070252875303,2.265438625615519,5.982443625096946,3.10258827350229,-0.06882503417788324
left,-0.20457428693771362,-0.07305421680212021,-1.1901855468732236,0.8544921874992227,-1.2207031249988898,-0.8544921874964472,2.099127636595653,2.0295676184394265,2.099127636595653,2.0295676184394265,5.99779312009889,3.014595322246921,-0.017817734290200758
right,-0.15080009400844574,-0.16975539922714233,-1.1596679687531086,-0.7934570312451149,-1.1291503906250138,0.8850097656252358,2.3217497736295725,2.227198877869804,2.3217497736295725,2.227198877869804,5.9619936504800926,3.206149771105282,-0.08930975535597821
left,-0.19408361613750458,-0.04521673172712326,-1.1901855468732236,0.8544921874992227,-1.1901855468759992,-0.8544921874964472,2.1131257812869264,2.113125781285091,2.1131257812869264,2.113125781285091,5.986661302547754,3.0858267331865346,-3.835475865104223e-12
right,-0.17441166937351227,-0.10843971371650696,-1.1901855468759992,-0.823974609370781,-1.1596679687489453,0.8544921874992227,2.159083001635282,2.1804024926739753,2.159083001635282,2.1804024926739753,5.990701210599646,3.0579111188922905,-0.04324489411774087
left,-0.1975187212228775,-0.08617359399795532,-1.1901855468732236,0.8544921874992227,-1.1901855468759992,-0.823974609370781,2.092982386654019,2.1441441783269144,2.092982386654019,2.1441441783269144,6.0020661962516355,2.983938248006701,-0.025846945542956273
right,-0.22392228245735168,-0.07405084371566772,-1.2207031249988898,-0.8544921874964472,-1.2207031249988898,0.8544921874992227,2.0158093573160962,2.01580935731179,2.0158093573160962,2.01580935731179,6.007580033869375,2.943714216586431,-2.3381730971783852e-12
left,-0.19056887924671173,-0.10184002667665482,-1.1901855468753053,0.8544921875006105,-1.1901855468759992,-0.823974609370781,2.092982386646805,2.144144178326842,2.092982386646805,2.144144178326842,6.002066196251684,2.9839382480063485,-0.025846945542870942
right,-0.16559568047523499,-0.1013059988617897,-1.1596679687531086,-0.823974609370781,-1.129150390623973,0.8544921874992227,2.266006857782539,2.2870566195871067,2.266006857782539,2.2870566195871067,5.963346375957674,3.208379623535633,-0.04141370002992358
left,-0.19731760025024414,-0.21556459367275238,-1.2207031250002776,0.8544921874992227,-1.2207031249988898,-0.7934570312478905,1.9751786439335097,2.0689041683433946,1.97517864393351,2.0689041683433946,6.026152986696421,2.7447187105508077,-0.05638203223661385
right,-0.13314689695835114,-0.1700277179479599,-1.1291503906274425,-0.7934570312451149,-1.1291503906250029,0.8544921875000034,2.4012032856082968,2.2807527724399312,2.4012032856082968,2.2807527724399312,5.969403165841719,3.177042673010511,-0.04926911695099239
left,-0.1472318321466446,-0.21623466908931732,-1.129150390624667,0.8544921874999166,-1.1901855468759992,-0.7629394531222243,2.22745316069973,2.2347188513461482,2.22745316069973,2.2347188513461482,6.00553187532288,2.9271678627183917,-0.11994558798858677
right,-0.17415884137153625,-0.17634212970733643,-1.2207031249988898,-0.7934570312451149,-1.159667968750333,0.8544921874992227,2.0991717933334337,2.1443963202893146,2.0991717933334337,2.1443963202893146,6.01185779629921,2.8873298758451753,-0.09173436065676287
left,-0.18204745650291443,-0.17720560729503632,-1.159667968750333,0.8544921874992227,-1.2207031249988898,-0.7934570312451149,2.1443963202893164,2.099171793333435,2.1443963202893164,2.099171793333435,6.011857796299214,2.8873298758451775,-0.09173436065676267
right,-0.17534418404102325,-0.15503381192684174,-1.1901855468759992,-0.823974609370781,-1.159667968750333,0.8544921874992227,2.1590830016345977,2.1804024926699035,2.1590830016345977,2.1804024926699035,5.990701210600218,3.0579111188888533,-0.04324489411696276
left,-0.2053995132446289,-0.1774788200855255,-1.1901855468739175,0.885009765624195,-1.220703125004441,-0.793457031250666,2.0278955469499444,2.1045207741037633,2.0278955469499444,2.1045207741037633,6.008578804783315,2.91328523147696,-0.09764755006739996
right,-0.1451943814754486,-0.15447911620140076,-1.1291503906274425,-0.7934570312478905,-1.1291503906250138,0.8544921875002636,2.4012032856050265,2.2807527724415655,2.4012032856050265,2.2807527724415655,5.969403165839689,3.1770426730212353,-0.049269116948664815
left,-0.22509892284870148,-0.11573950201272964,-1.2207031249988898,0.8544921874992227,-1.220703125004441,-0.8239746093763322,1.9959103270683274,2.0430443193188643,1.9959103270683272,2.0430443193188643,6.018511424062291,2.844420266530467,-0.02694474666983989
right,-0.16828076541423798,-0.16826358437538147,-1.159667968750333,-0.7934570312478905,-1.1596679687496392,0.8544921874999166,2.284462828105771,2.1737258507990145,2.284462828105771,2.1737258507990145,5.995504979359407,3.0253994640124815,-0.05196317200181711
left,-0.19337517023086548,-0.14998506009578705,-1.1901855468753053,0.8544921875006105,-1.2207031249988898,-0.823974609370781,2.078839631442892,2.0574174969949177,2.078839631442892,2.0574174969949177,6.010553869057579,2.9147301114606594,-0.04477983414822207
right,-0.18320602178573608,-0.08849532902240753,-1.1901855468759992,-0.823974609370781,-1.1596679687475575,0.8544921874992227,2.1590830016359672,2.1804024926780508,2.1590830016359672,2.1804024926780508,5.990701210599078,3.0579111188957318,-0.04324489411852158
left,-0.1845756620168686,-0.21172453463077545,-1.1596679687498126,0.8850097656248889,-1.220703125004441,-0.793457031250666,2.111336381748756,2.1196852514355866,2.111336381748756,2.1196852514355866,5.997965240446695,2.988186783178821,-0.11382627411147642
right,-0.20408622920513153,-0.16631945967674255,-1.220703125004441,-0.8239746093763322,-1.1901855468739175,0.8544921874992227,2.0574174969743417,2.0788396314493514,2.0574174969743417,2.0788396314493514,6.010553869057084,2.914730111465297,-0.044779834146236076
left,-0.23493248224258423,-0.20642836391925812,-1.2207031250002776,0.8544921875006105,-1.2817382812474465,-0.7934570312478905,1.948406347391576,1.9036888246743202,1.948406347391576,1.9036888246743202,6.0308326431923165,2.621155438786537,-0.09628656557382188
right,-0.204116553068161,-0.19842354953289032,-1.2207031249988898,-0.823974609370781,-1.1901855468753053,0.8544921874992227,2.0574174969939985,2.0788396314442608,2.0574174969939985,2.0788396314442608,6.010553869058148,2.9147301114561044,-0.04477983414710469
left,-0.25084933638572693,-0.1621609330177307,-1.251220703124556,0.8850097656235011,-1.281738281244671,-0.8544921874964472,1.8857425781547568,1.8665003069616257,1.885742578154757,1.8665003069616257,6.01861608710962,2.839831401471537,-0.04390586582272675
right,-0.17844437062740326,-0.16114485263824463,-1.1901855468759992,-0.823974609370781,-1.159667968750333,0.8544921874992227,2.1590830016345977,2.1804024926699035,2.1590830016345977,2.1804024926699035,5.990701210600218,3.0579111188888533,-0.04324489411696276
left,-0.22635410726070404,-0.13427884876728058,-1.2207031250016653,0.8544921875019983,-1.2512207031273315,-0.8239746093763322,1.9823494934129624,1.9609631503300908,1.9823494934129624,1.9609631503300906,6.023923163475992,2.778791021032529,-0.04604945444294631
right,-0.21674798429012299,-0.2017342448234558,-1.2207031249988898,-0.823974609370781,-1.1901855468739175,0.885009765624195,2.0771908755944346,2.0481700039147688,2.0771908755944346,2.0481700039147688,5.996573694882679,3.0144891902636948,-0.06809283867005937
left,-0.2298097014427185,-0.0991164818406105,-1.2207031249988898,0.8544921874992227,-1.2207031249988898,-0.8544921874964472,2.0158093573117903,2.0158093573160962,2.0158093573117903,2.0158093573160962,6.007580033869376,2.9437142165864314,-2.338433055512098e-12
right,-0.24220801889896393,-0.1505403369665146,-1.2207031249988898,-0.8544921874964472,-1.2207031249988898,0.8544921874992227,2.0158093573160962,2.01580935731179,2.0158093573160962,2.01580935731179,6.007580033869375,2.943714216586431,-2.3381730971783852e-12
left,-0.21195915341377258,-0.12260086089372635,-1.1901855468732236,0.8544921874992227,-1.2207031249988898,-0.823974609370781,2.07883963145006,2.0574174969949897,2.07883963145006,2.0574174969949897,6.010553869057539,2.914730111461012,-0.044779834148308155
right,-0.19074231386184692,-0.126799538731575,-1.1901855468759992,-0.823974609370781,-1.1901855468753053,0.8544921875006105,2.144144178326843,2.0929823866468062,2.144144178326843,2.0929823866468062,6.002066196251688,2.98393824800635,-0.025846945542870772
left,-0.20540061593055725,-0.1984654664993286,-1.1901855468753053,0.8544921874992227,-1.2207031249988898,-0.7934570312451149,2.0576542042444173,2.083872118104334,2.0576542042444173,2.083872118104334,6.019964286701971,2.814362242767468,-0.07425564175494308
right,-0.20778286457061768,-0.15936385095119476,-1.2207031249988898,-0.823974609370781,-1.2207031250002776,0.8544921875006105,2.043044319339294,1.9959103270622196,2.043044319339294,1.9959103270622198,6.018511424062707,2.8444202665259217,-0.026944746671857308
left,-0.15324024856090546,-0.1903306096792221,-1.1291503906249705,0.8544921875000034,-1.1596679687531086,-0.7934570312451149,2.2654386256121177,2.3007025287472076,2.2654386256121177,2.3007025287472076,5.98244362509959,3.102588273486007,-0.06882503418229771
right,-0.1737692803144455,-0.1576349288225174,-1.1901855468759992,-0.7934570312451149,-1.159667968750333,0.8544921874992227,2.1893717940234847,2.158909260080005,2.1893717940234847,2.158909260080005,6.004701806486239,2.9547141796362553,-0.07176441475347287
left,-0.1778384894132614,-0.14044494926929474,-1.1596679687489453,0.885009765624195,-1.2207031249988898,-0.7934570312451149,2.111336381750607,2.1196852514565783,2.111336381750607,2.1196852514565783,5.99796524044749,2.9881867831722206,-0.11382627411342464
right,-0.1806812584400177,-0.13910797238349915,-1.1901855468759992,-0.823974609370781,-1.1901855468739175,0.8544921874992227,2.1441441783265773,2.0929823866520803,2.1441441783265773,2.0929823866520803,6.002066196251868,2.9839382480050567,-0.025846945542556145
left,-0.16831271350383759,-0.12551866471767426,-1.159667968750333,0.8544921875006105,-1.1901855468759992,-0.823974609370781,2.1804024926683487,2.1590830016355262,2.1804024926683487,2.1590830016355262,5.990701210599442,3.0579111188935197,-0.04324489411802007
right,-0.13683855533599854,-0.20488359034061432,-1.1291503906274425,-0.7629394531222243,-1.0986328124996947,0.8544921874999166,2.4559165385755035,2.354373835540858,2.4559165385755035,2.354373835540858,5.972961180083143,3.148593868745671,-0.09451622892665135
left,-0.16788999736309052,-0.10780920088291168,-1.1291503906253608,0.8544921875006105,-1.1901855468759992,-0.823974609370781,2.272215557705925,2.174257820336031,2.272215557705925,2.174257820336031,5.97695749554602,3.1352517644434474,-0.06009063961145737
right,-0.15101604163646698,-0.1380087286233902,-1.1596679687531086,-0.7934570312451149,-1.129150390624667,0.8544921874999166,2.3007025287473084,2.265438625613159,2.3007025287473084,2.265438625613159,5.9824436250995,3.1025882734864947,-0.06882503418239978
left,-0.1409977376461029,-0.13471373915672302,-1.1291503906253608,0.8544921874992227,-1.1596679687531086,-0.7934570312451149,2.265438625611879,2.300702528746446,2.265438625611879,2.300702528746446,5.982443625100258,3.1025882734823305,-0.06882503418152597
right,-0.1422896683216095,-0.0750197097659111,-1.1291503906232792,-0.8239746093749444,-1.0986328125003886,0.8544921875006105,2.378157619709004,2.3987378298723305,2.378157619709004,2.3987378298723305,5.927367144160385,3.366067412672773,-0.03925363573094642
left,-0.16095145046710968,-0.16624680161476135,-1.1596679687496392,0.8544921874999166,-1.1901855468759992,-0.7934570312451149,2.1589092600812805,2.1893717940243316,2.1589092600812805,2.1893717940243316,6.00470180648568,2.9547141796402796,-0.071764414754394
right,-0.1417544037103653,-0.18691785633563995,-1.1596679687531086,-0.7934570312451149,-1.1291503906249705,0.8544921875000034,2.3007025287472076,2.2654386256121186,2.3007025287472076,2.2654386256121186,5.982443625099592,3.102588273486008,-0.06882503418229839
left,-0.15911416709423065,-0.13957549631595612,-1.1291503906253608,0.8544921874992227,-1.1901855468759992,-0.823974609370781,2.2722155577076535,2.174257820335113,2.2722155577076535,2.174257820335113,5.976957495546923,3.1352517644386975,-0.06009063961046393
right,-0.14157210290431976,-0.20337827503681183,-1.1596679687531086,-0.7629394531222243,-1.129150390624667,0.8850097656248889,2.355888766299248,2.2055809309877428,2.355888766299248,2.2055809309877428,5.980342322098827,3.0988119932697544,-0.11966937311618615
left,-0.18003229796886444,-0.1404358446598053,-1.1901855468739175,0.8544921874992227,-1.1901855468815503,-0.8239746093763322,2.092982386653235,2.14414417830488,2.092982386653235,2.14414417830488,6.002066196251102,2.9839382480107832,-0.025846945541035095
right,-0.13045164942741394,-0.21590769290924072,-1.1596679687531086,-0.7629394531222243,-1.1291503906253608,0.8544921874992227,2.3337062530311,2.242655939400853,2.3337062530311,2.242655939400853,5.997780533914179,2.9958865275801108,-0.09906535301403245
left,-0.20911411941051483,-0.10921794176101685,-1.1901855468759992,0.8544921875019983,-1.2207031249988898,-0.823974609370781,2.0788396314395916,2.057417496995508,2.0788396314395916,2.057417496995508,6.010553869057217,2.9147301114635806,-0.04477983414893825
right,-0.1594116985797882,-0.2094734013080597,-1.1596679687558842,-0.7934570312534416,-1.159667968749986,0.8544921875000034,2.2844628280818813,2.1737258507991575,2.2844628280818813,2.1737258507991575,5.995504979358632,3.025399464017992,-0.05196317200003608
left,-0.19874908030033112,-0.09641977399587631,-1.1901855468732236,0.8544921874992227,-1.2207031249988898,-0.823974609370781,2.07883963145006,2.0574174969949897,2.07883963145006,2.0574174969949897,6.010553869057539,2.914730111461012,-0.044779834148308155
right,-0.15291225910186768,-0.20770438015460968,-1.1596679687531086,-0.7934570312451149,-1.1291503906250138,0.8544921874999166,2.300702528747122,2.265438625612092,2.300702528747122,2.265438625612092,5.9824436250996635,3.1025882734855985,-0.06882503418221342
left,-0.20115846395492554,-0.10273699462413788,-1.1901855468759992,0.8544921875019983,-1.2207031249988898,-0.823974609370781,2.0788396314395916,2.057417496995508,2.0788396314395916,2.057417496995508,6.010553869057217,2.9147301114635806,-0.04477983414893825
right,-0.1421898901462555,-0.21908651292324066,-1.159667968750333,-0.7629394531222243,-1.1291503906253608,0.885009765624195,2.355888766307659,2.205580930987888,2.355888766307659,2.205580930987888,5.980342322098614,3.0988119932720553,-0.11966937311350474
left,-0.2004082351922989,-0.10237186402082443,-1.1901855468732236,0.8544921874992227,-1.2207031249988898,-0.823974609370781,2.07883963145006,2.0574174969949897,2.07883963145006,2.0574174969949897,6.010553869057539,2.914730111461012,-0.044779834148308155
right,-0.13747623562812805,-0.22195924818515778,-1.159667968750333,-0.7629394531222243,-1.129150390624667,0.8850097656248889,2.355888766308537,2.205580930989072,2.355888766308537,2.205580930989072,5.980342322097849,3.0988119932762026,-0.11966937311428472
left,-0.1924162060022354,-0.10054043680429459,-1.1901855468732236,0.8544921874992227,-1.2207031249988898,-0.823974609370781,2.07883963145006,2.0574174969949897,2.07883963145006,2.0574174969949897,6.010553869057539,2.914730111461012,-0.044779834148308155
right,-0.13244463503360748,-0.22907161712646484,-1.1596679687586597,-0.7629394531277754,-1.129150390624667,0.8850097656248889,2.3558887662746244,2.2055809309891248,2.3558887662746244,2.2055809309891248,5.980342322097807,3.0988119932764593,-0.11966937311420947
left,-0.1887040138244629,-0.10137923061847687,-1.1596679687489453,0.8544921874992227,-1.2207031249988898,-0.823974609370781,2.166006584862577,2.072074998319684,2.166006584862577,2.072074998319684,6.000542552993945,2.988327142120108,-0.06220304231888097
right,-0.12940341234207153,-0.23145224153995514,-1.1596679687531086,-0.7629394531222243,-1.1291503906253608,0.8544921874992227,2.3337062530311,2.242655939400853,2.3337062530311,2.242655939400853,5.997780533914179,2.9958865275801108,-0.09906535301403245
left,-0.18649113178253174,-0.10280270874500275,-1.1901855468739175,0.8544921874992227,-1.1901855468815503,-0.8239746093763322,2.092982386653235,2.14414417830488,2.092982386653235,2.14414417830488,6.002066196251102,2.9839382480107832,-0.025846945541035095
